预测位移数据：4801点
 25.000000,3.322486
 30.865828,3.287114
 37.059048,3.285527
 43.473690,3.317750
 50.000000,3.383232
 56.526310,3.480850
 62.940952,3.608934
 69.134172,3.765292
 75.000000,3.947246
 80.438071,4.151684
 85.355339,4.375106
 89.667667,4.613691
 93.301270,4.863354
 96.193977,5.119826
 98.296291,5.378718
 99.572243,5.635602
 100.000000,5.886083
 99.572243,6.125878
 98.296291,6.350883
 96.193977,6.557250
 93.301270,6.741450
 89.667667,6.900332
 85.355339,7.031177
 80.438071,7.131748
 75.000000,7.200323
 69.134172,7.235730
 62.940952,7.237361
 56.526310,7.205189
 50.000000,7.139763
 43.473690,7.042201
 37.059048,6.914172
 30.865828,6.757865
 25.000000,6.575954
 19.561929,6.371552
 14.644661,6.148154
 10.332333,5.909583
 6.698730,5.659922
 3.806023,5.403442
 1.703709,5.144533
 0.427757,4.887625
 0.000000,4.637116
 0.427757,4.397292
 1.703709,4.172260
 3.806023,3.965869
 6.698730,3.781652
 10.332333,3.622762
 14.644661,3.491918
 19.561929,3.391361
 25.000000,3.322810
 30.865828,3.287438
 37.059048,3.285851
 43.473690,3.318074
 50.000000,3.383555
 56.526310,3.481174
 62.940952,3.609258
 69.134172,3.765616
 75.000000,3.947571
 80.438071,4.152009
 85.355339,4.375431
